"id","ts","currentR1","currentS2","currentT3","currentAverageR1","currentAverageS2","currentAverageT3","temp","pulses","event"
"3259","2014-01-14 00:12:02","6.7","6.03","0.06","6.7","6.03","0.06","67.75","0","cron"
"3260","2014-01-14 00:14:02","6.62","5.98","0.06","6.62","5.98","0.06","67.81","0","cron"
"3261","2014-01-14 00:16:02","6.61","5.94","0.05","6.6","5.94","0.05","68","0","cron"
"3262","2014-01-14 00:18:02","6.62","7.88","3.11","5.65","5.25","0.54","68.06","0","cron"
"3263","2014-01-14 00:20:03","6.72","8","3.11","6.67","7.35","2.15","68.19","0","cron"
"3264","2014-01-14 00:22:03","6.7","6.05","0.02","6.76","6.1","0.03","68.31","0","cron"
"3265","2014-01-14 00:24:02","4.88","3.71","0.16","4.89","3.71","0.16","68.31","0","cron"
"3266","2014-01-14 00:26:02","4.57","3.72","0.04","4.55","3.7","0.04","68.37","0","cron"
"3267","2014-01-14 00:28:02","4.56","3.72","0.04","5.22","4.39","0.04","68.5","0","cron"
"3268","2014-01-14 00:30:02","4.59","3.72","0.04","5.39","4.56","0.04","68.56","0","cron"
"3269","2014-01-14 00:32:03","6.85","6.07","0.04","6.86","6.1","0.04","68.62","0","cron"
"3270","2014-01-14 00:34:02","6.82","6.05","0.05","6.52","5.74","0.04","68.69","0","cron"
"3271","2014-01-14 00:36:02","4.6","3.75","0.04","4.6","3.75","0.04","68.69","0","cron"
"3272","2014-01-14 00:38:02","4.58","3.72","0.02","4.57","3.72","0.03","68.81","0","cron"
"3273","2014-01-14 00:40:02","4.16","3.72","0.04","4.15","3.72","0.03","68.87","0","cron"
"3274","2014-01-14 00:42:02","4.16","3.75","0.03","4.17","3.74","0.03","68.87","0","cron"
"3275","2014-01-14 00:44:02","6.47","6.12","0.03","6.47","6.12","0.03","69","0","cron"
"3276","2014-01-14 00:46:02","6.38","6.07","0.03","6.35","6.03","0.03","69.06","0","cron"
"3277","2014-01-14 00:48:02","6.4","6.07","0.03","6.42","6.08","0.02","69.12","0","cron"
"3278","2014-01-14 00:50:03","6.36","6.04","0.03","6.38","6.05","0.03","69.12","0","cron"
"3279","2014-01-14 00:52:03","6.39","6.06","0.02","6.39","6.07","0.02","69.25","0","cron"
"3280","2014-01-14 00:54:02","4.14","3.72","0.03","4.17","3.74","0.03","69.25","0","cron"
"3281","2014-01-14 00:56:02","4.14","3.7","0.03","5.17","4.78","0.03","69.31","0","cron"
"3282","2014-01-14 00:58:02","4.12","3.71","0.03","4.96","4.57","0.03","69.44","0","cron"
"3283","2014-01-14 01:00:03","4.14","3.73","0.02","4.16","3.73","0.03","69.5","0","cron"
"3284","2014-01-14 01:02:03","4.14","3.72","0.03","4.12","3.69","0.03","69.5","0","cron"
"3285","2014-01-14 01:04:02","4.14","3.72","0.02","4.15","3.74","0.02","69.56","0","cron"
"3286","2014-01-14 01:06:02","4.15","3.73","0.03","4.14","3.71","0.03","69.62","0","cron"
"3287","2014-01-14 01:08:02","4.41","3.67","0.03","5.35","5.25","0.88","69.69","0","cron"
"3288","2014-01-14 01:10:02","1.1","0.12","0.02","1.1","0.12","0.02","69.12","0","cron"
"3289","2014-01-14 01:12:02","3.3","2.51","0.03","3.3","2.49","0.03","68.75","0","cron"
"3290","2014-01-14 01:14:02","3.33","2.52","0.03","3.3","2.5","0.03","68.62","0","cron"
"3291","2014-01-14 01:16:02","6.69","6.02","0.03","2.97","2.1","0.03","68.62","0","cron"
"3292","2014-01-14 01:18:03","6.68","6.02","0.02","6.69","6.02","0.03","68.62","0","cron"
"3293","2014-01-14 01:20:02","6.68","6.02","0.03","6.7","6.03","0.03","68.87","0","cron"
"3294","2014-01-14 01:22:02","6.69","6.01","0.02","6.65","5.99","0.03","69.12","0","cron"
"3295","2014-01-14 01:24:02","6.67","6.01","0.04","5.11","5.01","0.97","69.25","0","cron"
"3296","2014-01-14 01:26:03","4.47","3.72","0.02","4.47","3.71","0.03","69.37","0","cron"
"3297","2014-01-14 01:28:02","6.69","6.03","0.03","6.68","6.01","0.03","69.56","0","cron"
"3298","2014-01-14 01:30:02","6.67","6.02","0.03","5.8","5.1","0.03","69.62","0","cron"
"3299","2014-01-14 01:32:02","6.75","6.06","0.03","6.75","6.06","0.03","69.69","0","cron"
"3300","2014-01-14 01:34:02","4.47","3.72","0.03","4.47","3.72","0.03","69.75","0","cron"
"3301","2014-01-14 01:36:03","4.5","3.76","0.02","4.47","3.74","0.03","69.81","0","cron"
"3302","2014-01-14 01:38:02","4.46","5.91","3.12","4.45","5.85","3.11","69.94","0","cron"
"3303","2014-01-14 01:40:03","4.45","5.9","3.12","4.47","5.9","3.1","70","0","cron"
"3304","2014-01-14 01:42:02","4.43","5.84","3.1","4.46","5.88","3.11","70.12","0","cron"
"3305","2014-01-14 01:44:02","4.47","3.72","0.03","4.47","3.72","0.03","70.19","0","cron"
"3306","2014-01-14 01:46:02","2.98","2.53","0.03","2.98","2.53","0.03","69.81","0","cron"
"3307","2014-01-14 01:48:02","3.01","2.54","0.02","3.02","2.53","0.03","69.25","0","cron"
"3308","2014-01-14 01:50:03","2.99","2.49","0.03","2.99","2.5","0.02","69.12","0","cron"
"3309","2014-01-14 01:52:02","2.97","2.49","0.02","2.95","2.47","0.03","69.06","0","cron"
"3310","2014-01-14 01:54:02","6.31","5.99","0.03","6.29","5.97","0.03","69","0","cron"
"3311","2014-01-14 01:56:02","4.13","3.69","0.04","4.78","5.06","1.01","69.12","0","cron"
"3312","2014-01-14 01:58:03","4.11","3.68","0.02","4.1","3.68","0.02","69.37","0","cron"
"3313","2014-01-14 02:00:02","4.12","3.7","0.02","4.11","3.69","0.03","69.56","0","cron"
"3314","2014-01-14 02:02:02","4.49","3.66","0.02","5.26","4.65","0.03","69.81","0","cron"
"3315","2014-01-14 02:04:02","4.51","3.66","0.04","5.9","5.11","0.03","69.81","0","cron"
"3316","2014-01-14 02:06:03","4.54","3.69","0.03","4.56","3.7","0.02","70","0","cron"
"3317","2014-01-14 02:08:02","4.53","3.7","0.03","4.52","3.68","0.03","70","0","cron"
"3318","2014-01-14 02:10:03","4.53","5.76","3.06","4.55","5.81","3.07","70.12","0","cron"
"3319","2014-01-14 02:12:02","4.55","5.75","3.04","5.35","5.06","0.79","70.25","0","cron"
"3320","2014-01-14 02:14:02","4.52","3.67","0.02","4.52","3.67","0.02","70.25","0","cron"
"3321","2014-01-14 02:16:02","6.7","5.97","0.02","6.71","5.96","0.03","70.31","0","cron"
"3322","2014-01-14 02:18:02","6.25","5.94","0.03","5.21","4.71","0.15","70.37","0","cron"
"3323","2014-01-14 02:20:03","6.28","5.96","0.03","6.26","5.95","0.03","70.44","0","cron"
"3324","2014-01-14 02:22:02","2.98","2.51","0.03","2.98","2.5","0.02","70.06","0","cron"
"3325","2014-01-14 02:24:02","5.19","4.83","0.03","5.2","4.83","0.03","69.56","0","cron"
"3326","2014-01-14 02:26:02","5.23","4.87","0.03","2.21","1.71","0.16","69.5","0","cron"
"3327","2014-01-14 02:28:02","0.89","0.15","0.02","1.93","2.04","0.8","69.44","0","cron"
"3328","2014-01-14 02:30:03","4.1","3.67","0.02","4.11","3.68","0.03","69.37","0","cron"
"3329","2014-01-14 02:32:02","4.47","3.69","0.03","4.51","3.72","0.03","69.37","0","cron"
"3330","2014-01-14 02:34:02","4.48","3.71","0.02","4.5","3.73","0.03","69.69","0","cron"
"3331","2014-01-14 02:36:02","4.45","3.68","0.03","4.46","3.68","0.03","69.94","0","cron"
"3332","2014-01-14 02:38:02","4.47","3.71","0.02","5.35","4.62","0.03","70.06","0","cron"
"3333","2014-01-14 02:40:02","4.42","3.65","0.02","5.36","4.63","0.03","70.19","0","cron"
"3334","2014-01-14 02:42:03","4.41","3.64","0.02","4.44","3.67","0.02","70.37","0","cron"
"3335","2014-01-14 02:44:02","4.44","3.68","0.02","4.44","3.68","0.02","70.44","0","cron"
"3336","2014-01-14 02:46:02","4.43","3.67","0.01","4.44","3.68","0.02","70.5","0","cron"
"3337","2014-01-14 02:48:02","6.63","5.94","0.02","5.39","5.27","0.89","70.56","0","cron"
"3338","2014-01-14 02:50:02","6.62","5.95","0.03","6.62","5.95","0.03","70.56","0","cron"
"3339","2014-01-14 02:52:02","6.58","5.9","0.02","6.58","5.92","0.03","70.75","0","cron"
"3340","2014-01-14 02:54:02","3.29","2.48","0.02","3.41","2.58","0.02","70.37","0","cron"
"3341","2014-01-14 02:56:03","3.29","2.47","0.02","3.27","2.47","0.03","69.87","0","cron"
"3342","2014-01-14 02:58:02","5.49","4.8","0.03","5.49","4.79","0.03","69.81","0","cron"
"3343","2014-01-14 03:00:02","5.64","4.9","0.03","2.19","2.22","0.96","69.75","0","cron"
"3344","2014-01-14 03:02:02","4.38","5.73","3.06","4.38","5.73","3.06","69.62","0","cron"
"3345","2014-01-14 03:04:02","4.52","3.72","0.03","4.52","3.72","0.03","69.62","0","cron"
"3346","2014-01-14 03:06:03","4.41","3.67","0.03","4.41","3.66","0.03","69.75","0","cron"
"3347","2014-01-14 03:08:02","4.37","3.63","0.02","4.37","3.64","0.02","70","0","cron"
"3348","2014-01-14 03:10:03","4.47","3.68","0.03","4.46","3.66","0.03","70.25","0","cron"
"3349","2014-01-14 03:12:02","4.12","3.68","0.02","4.12","3.69","0.02","70.37","0","cron"
"3350","2014-01-14 03:14:02","4.08","3.65","0.02","5.1","5.24","0.78","70.44","0","cron"
"3351","2014-01-14 03:16:02","4.12","3.67","0.02","5.08","5.35","0.98","70.62","0","cron"
"3352","2014-01-14 03:18:02","4.09","3.66","0.02","5.39","5.55","0.79","70.62","0","cron"
"3353","2014-01-14 03:20:02","4.13","3.72","0.02","4.14","3.71","0.02","70.75","0","cron"
"3354","2014-01-14 03:22:02","6.36","6.02","0.02","6.36","6.03","0.03","70.81","0","cron"
"3355","2014-01-14 03:24:02","2.99","2.53","0.03","4.01","3.53","0.03","70.75","0","cron"
"3356","2014-01-14 03:26:03","2.99","2.53","0.04","3","2.54","0.03","70.12","0","cron"
"3357","2014-01-14 03:28:02","2.99","2.52","0.02","3.01","2.54","0.02","70","0","cron"
"3358","2014-01-14 03:30:02","3.02","2.53","0.03","1.74","2.2","1.31","69.87","0","cron"
"3359","2014-01-14 03:32:02","6.3","5.96","0.02","6.3","5.96","0.02","69.81","0","cron"
"3360","2014-01-14 03:34:02","6.32","5.99","0.03","6.31","5.99","0.03","69.81","0","cron"
"3361","2014-01-14 03:36:02","4.09","3.68","0.03","5.18","4.8","0.02","69.75","0","cron"
"3362","2014-01-14 03:38:03","4.1","3.68","0.02","4.09","3.68","0.02","70.12","0","cron"
"3363","2014-01-14 03:40:03","4.07","5.74","3.06","4.09","5.77","3.08","70.37","0","cron"
"3364","2014-01-14 03:42:02","4.1","3.69","0.03","4.11","3.68","0.02","70.5","0","cron"
"3365","2014-01-14 03:44:02","4.1","3.69","0.02","4.08","3.66","0.02","70.62","0","cron"
"3366","2014-01-14 03:46:02","4.09","3.66","0.03","5.09","5.3","0.92","70.75","0","cron"
"3367","2014-01-14 03:48:02","4.5","3.69","0.03","4.48","3.67","0.02","70.81","0","cron"
"3368","2014-01-14 03:50:03","4.55","3.69","0.02","4.56","3.7","0.02","70.94","0","cron"
"3369","2014-01-14 03:52:02","4.51","3.65","0.02","4.51","3.65","0.02","70.94","0","cron"
"3370","2014-01-14 03:54:02","3.36","2.47","0.03","3.36","2.47","0.03","70.56","0","cron"
"3371","2014-01-14 03:56:02","5.61","4.79","0.03","5.62","4.8","0.02","70.19","0","cron"
"3372","2014-01-14 03:58:03","5.94","4.77","0.03","5.93","4.76","0.03","70.06","0","cron"
"3373","2014-01-14 04:00:02","5.91","4.73","0.04","5.9","4.73","0.03","70","0","cron"
"3374","2014-01-14 04:02:02","7.04","5.93","0.03","7.03","5.92","0.03","69.94","0","cron"
"3375","2014-01-14 04:04:02","6.61","5.94","0.03","5.53","4.72","0.23","70","0","cron"
"3376","2014-01-14 04:06:02","6.66","7.91","3.04","5.35","4.88","0.42","69.94","0","cron"
"3377","2014-01-14 04:08:03","6.67","7.91","3.05","5.05","6.41","3.08","70.25","0","cron"
"3378","2014-01-14 04:10:03","4.43","3.67","0.02","4.44","3.68","0.03","70.5","0","cron"
"3379","2014-01-14 04:12:02","4.44","3.67","0.02","4.43","3.66","0.03","70.62","0","cron"
"3380","2014-01-14 04:14:02","4.43","3.68","0.03","4.4","3.67","0.03","70.75","0","cron"
"3381","2014-01-14 04:16:02","4.41","3.67","0.02","4.42","3.67","0.03","70.87","0","cron"
"3382","2014-01-14 04:18:02","4.43","3.67","0.02","5.88","5.18","0.03","70.94","0","cron"
"3383","2014-01-14 04:20:03","4.4","3.67","0.03","4.41","3.66","0.03","71.06","0","cron"
"3384","2014-01-14 04:22:03","1.07","0.12","0.02","1.07","0.12","0.03","70.56","0","cron"
"3385","2014-01-14 04:24:02","1.08","0.11","0.03","2","1.83","0.99","70.12","0","cron"
"3386","2014-01-14 04:26:02","1.11","0.12","0.02","1.11","0.12","0.02","70.12","0","cron"
"3387","2014-01-14 04:28:02","3.3","2.49","0.03","2.01","1.53","0.58","70","0","cron"
"3388","2014-01-14 04:30:02","8.83","8.23","0.03","4.22","3.55","0.16","70","0","cron"
"3389","2014-01-14 04:32:03","8.77","8.18","0.03","8.75","8.18","0.03","70","0","cron"
"3390","2014-01-14 04:34:02","6.59","7.81","3.04","6.09","5.5","0.16","70","0","cron"
"3391","2014-01-14 04:36:02","6.66","7.97","3.06","6.12","5.85","0.68","70.37","0","cron"
"3392","2014-01-14 04:38:03","6.31","7.96","3.07","6.28","7.33","2.16","70.56","0","cron"
"3393","2014-01-14 04:40:02","6.42","6.09","0.03","5.03","5.51","1.37","70.75","0","cron"
"3394","2014-01-14 04:42:03","4.08","3.67","0.02","5","5.2","0.93","70.87","0","cron"
"3395","2014-01-14 04:44:03","4.1","3.66","0.03","5","4.61","0.03","71","0","cron"
"3396","2014-01-14 04:46:03","4.13","3.7","0.03","4.13","3.7","0.03","71.06","0","cron"
"3397","2014-01-14 04:48:02","0.91","0.11","0.03","4.08","3.61","0.03","71.12","0","cron"
"3398","2014-01-14 04:50:02","0.88","0.13","0.02","2.25","2.14","0.73","70.5","0","cron"
"3399","2014-01-14 04:52:02","0.88","0.14","0.02","0.88","0.14","0.02","70.25","0","cron"
"3400","2014-01-14 04:54:03","0.89","0.13","0.02","0.88","0.13","0.03","70.19","0","cron"
"3401","2014-01-14 04:56:02","4.12","3.7","0.02","4.12","3.69","0.02","70.06","0","cron"
"3402","2014-01-14 04:58:02","4.07","3.66","0.02","4.07","3.67","0.02","70.12","0","cron"
"3403","2014-01-14 05:00:02","4.11","3.68","0.02","5.05","4.67","0.02","70.06","0","cron"
"3404","2014-01-14 05:02:02","6.24","5.91","0.02","5.05","4.79","0.22","70.12","0","cron"
"3405","2014-01-14 05:04:03","6.21","7.84","3.04","6.18","7.75","3.03","70.37","0","cron"
"3406","2014-01-14 05:06:03","8.42","9.95","2.99","6.91","8.49","3.03","70.62","0","cron"
"3407","2014-01-14 05:08:02","6.27","7.75","2.98","6.27","7.75","2.98","70.75","0","cron"
"3408","2014-01-14 05:10:02","6.19","5.86","0.02","6.14","5.81","0.02","70.87","0","cron"
"3409","2014-01-14 05:12:02","6.22","5.89","0.02","6.23","5.89","0.02","71","0","cron"
"3410","2014-01-14 05:14:02","6.23","5.92","0.02","6.23","5.92","0.02","71.12","0","cron"
"3411","2014-01-14 05:16:02","2.67","2.16","0.02","3.64","3.42","0.41","71.12","0","cron"
"3412","2014-01-14 05:18:03","0.9","0.11","0.02","0.9","0.12","0.02","70.56","0","cron"
"3413","2014-01-14 05:20:03","1.03","0.12","0.02","1.02","0.11","0.02","70.31","0","cron"
"3414","2014-01-14 05:22:02","1.09","0.12","0.02","1.99","1.94","0.87","70.25","0","cron"
"3415","2014-01-14 05:24:02","4.47","3.7","0.02","4.47","3.7","0.02","70.19","0","cron"
"3416","2014-01-14 05:26:02","4.38","3.6","0.02","4.37","3.6","0.02","70.12","0","cron"
"3417","2014-01-14 05:28:02","4.37","3.62","0.01","6.15","5.55","0.19","70.12","0","cron"
"3418","2014-01-14 05:30:03","4.49","5.73","2.99","4.48","5.7","2.98","70.12","0","cron"
"3419","2014-01-14 05:32:02","4.31","5.6","2.98","4.32","5.61","2.98","70.37","0","cron"
"3420","2014-01-14 05:34:02","4.38","5.62","2.96","4.39","5.68","2.98","70.56","0","cron"
"3421","2014-01-14 05:36:03","6.49","7.66","2.98","6.51","7.72","3.01","70.75","0","cron"
"3422","2014-01-14 05:38:02","6.51","5.82","0.03","6.54","5.85","0.02","70.87","0","cron"
"3423","2014-01-14 05:40:03","6.7","5.94","0.02","6.68","5.95","0.02","71","0","cron"
"3424","2014-01-14 05:42:02","6.61","5.95","0.02","6.63","5.97","0.02","71.12","0","cron"
"3425","2014-01-14 05:44:02","3.66","2.45","0.02","3.66","2.45","0.02","71.19","0","cron"
"3426","2014-01-14 05:46:02","3.72","2.5","0.03","3.76","2.52","0.03","70.56","0","cron"
"3427","2014-01-14 05:48:02","3.73","2.5","0.03","3.73","2.51","0.03","70.31","0","cron"
"3428","2014-01-14 05:50:03","3.73","2.51","0.03","3.72","2.51","0.03","70.25","0","cron"
"3429","2014-01-14 05:52:02","7.14","6.05","0.02","7.14","6.05","0.02","70.19","0","cron"
"3430","2014-01-14 05:54:02","4.86","3.7","0.03","4.88","3.7","0.03","70.25","0","cron"
"3431","2014-01-14 05:56:02","4.88","3.71","0.03","6.03","4.98","0.16","70.19","0","cron"
"3432","2014-01-14 05:58:02","4.56","3.71","0.03","5.84","5.33","0.6","70.25","0","cron"
"3433","2014-01-14 06:00:03","4.07","5.73","3.05","4.07","5.78","3.08","70.56","0","cron"
"3434","2014-01-14 06:02:02","6.35","7.88","3.04","6.34","7.91","3.07","70.75","0","cron"
"3435","2014-01-14 06:04:02","6.31","7.91","3.08","6.32","7.91","3.09","70.87","0","cron"
"3436","2014-01-14 06:06:02","6.34","7.98","3.12","6.37","7.63","2.5","71.06","0","cron"
"3437","2014-01-14 06:08:02","4.13","3.7","0.03","5.35","5.29","0.51","71.12","0","cron"
"3438","2014-01-14 06:10:02","0.94","0.14","0.02","2.71","2.57","0.63","71.12","0","cron"
"3439","2014-01-14 06:12:03","2.99","2.49","0.03","2.98","2.47","0.03","70.44","0","cron"
"3440","2014-01-14 06:14:02","2.98","2.49","0.02","2.99","2.49","0.02","70.31","0","cron"
"3441","2014-01-14 06:16:02","2.99","2.47","0.02","2.99","2.47","0.02","70.25","0","cron"
"3442","2014-01-14 06:18:02","6.34","6.01","0.03","3.67","3.86","0.91","70.19","0","cron"
"3443","2014-01-14 06:20:02","6.35","6","0.02","5.8","5.88","0.72","70.19","0","cron"
"3444","2014-01-14 06:22:03","6.29","5.95","0.02","6.3","5.96","0.03","70.19","0","cron"
"3445","2014-01-14 06:24:02","6.34","5.98","0.03","6.35","6","0.02","70.31","0","cron"
"3446","2014-01-14 06:26:03","5","4.59","0.03","4.38","3.95","0.03","70.62","0","cron"
"3447","2014-01-14 06:28:02","4.13","5.76","3.02","4.13","5.8","3.06","70.87","0","cron"
"3448","2014-01-14 06:30:02","4.17","5.77","3.03","5.27","5.49","0.91","70.94","0","cron"
"3449","2014-01-14 06:32:02","4.09","5.71","3.03","5.11","5.39","1.02","71.06","0","cron"
"3450","2014-01-14 06:34:03","4.09","5.79","3.06","4.09","5.69","2.95","71.12","0","cron"
"3451","2014-01-14 06:36:02","3.05","2.53","0.09","3.03","2.51","0.1","70.87","0","cron"
"3452","2014-01-14 06:38:02","0.92","0.27","0.03","2.25","1.73","0.18","70.44","0","cron"
"3453","2014-01-14 06:40:02","3.13","2.3","0.19","3.13","2.3","0.19","70.37","0","cron"
"3454","2014-01-14 06:42:02","3.3","4.32","2.44","3.29","4.28","2.43","70.25","0","cron"
"3455","2014-01-14 06:44:02","6.56","5.96","0.22","6.61","6.02","0.21","70.25","0","cron"
"3456","2014-01-14 06:46:03","6.6","6.02","0.27","6.63","6.02","0.28","70.25","0","cron"
"3457","2014-01-14 06:48:02","9.5","5.92","0.22","9.66","5.95","0.23","70.25","0","cron"
"3458","2014-01-14 06:50:02","9.62","5.89","0.22","9.58","5.88","0.23","70.25","0","cron"
"3459","2014-01-14 06:52:02","6.64","6.05","0.22","6.64","6.05","0.22","70.31","0","cron"
"3460","2014-01-14 06:54:02","6.59","6.05","0.24","6.59","6.05","0.24","70.5","0","cron"
"3461","2014-01-14 06:56:03","6.56","5.95","0.26","6.67","6.08","0.24","70.75","0","cron"
"3462","2014-01-14 06:58:02","9.77","8.02","3.15","9.68","7.95","3.15","70.87","0","cron"
"3463","2014-01-14 07:00:02","6.58","7.96","3.13","6.61","7.96","3.13","71.06","0","cron"
"3464","2014-01-14 07:02:02","3.39","2.61","0.25","4.26","4.19","1.08","71.19","0","cron"
"3465","2014-01-14 07:04:03","1.1","0.28","0.24","1.1","0.28","0.23","70.56","0","cron"
"3466","2014-01-14 07:06:03","1.39","0.25","0.24","1.4","0.26","0.23","70.37","0","cron"
"3467","2014-01-14 07:08:02","1.49","0.27","0.23","1.48","0.26","0.23","70.25","0","cron"
"3468","2014-01-14 07:10:02","4.5","3.76","0.23","4.5","3.75","0.24","70.25","0","cron"
"3469","2014-01-14 07:12:02","4.48","3.7","0.25","4.48","3.7","0.25","70.19","0","cron"
"3470","2014-01-14 07:14:02","4.48","3.66","0.24","4.52","3.71","0.24","70.19","0","cron"
"3471","2014-01-14 07:16:02","4.35","3.73","0.24","5.8","5.38","0.64","70.19","0","cron"
"3472","2014-01-14 07:18:03","7.11","6.01","0.24","7.1","5.99","0.25","70.44","0","cron"
"3473","2014-01-14 07:20:02","7.25","6.12","0.25","6.73","6.08","0.93","70.75","0","cron"
"3474","2014-01-14 07:22:02","7.09","7.95","3.12","7.08","7.91","3.1","70.94","0","cron"
"3475","2014-01-14 07:24:02","7.09","7.91","3.11","5.99","5.54","1.18","71","0","cron"
"3476","2014-01-14 07:26:03","6.99","6.05","0.23","7.05","6.06","0.24","71.12","0","cron"
"3477","2014-01-14 07:28:02","6.97","6","0.24","7.02","6.02","0.24","71.25","0","cron"
"3478","2014-01-14 07:30:02","3.73","2.57","0.25","3.73","2.57","0.25","71.12","0","cron"
"3479","2014-01-14 07:32:02","3.82","2.65","0.23","3.84","2.66","0.23","70.5","0","cron"
"3480","2014-01-14 07:34:02","3.4","2.64","0.3","3.39","2.62","0.29","70.44","0","cron"
"3481","2014-01-14 07:36:03","3.37","2.61","0.3","3.37","2.63","0.28","70.31","0","cron"
"3482","2014-01-14 07:38:02","4.51","3.73","0.3","4.5","3.76","0.29","70.37","0","cron"
"3483","2014-01-14 07:40:02","4.52","3.81","0.29","4.51","3.76","0.29","70.44","0","cron"
"3484","2014-01-14 07:42:02","4.6","3.87","0.29","5.66","5.19","0.55","70.37","0","cron"
"3485","2014-01-14 07:44:02","4.36","3.7","0.28","4.36","3.7","0.28","70.37","0","cron"
"3486","2014-01-14 07:46:02","4.41","3.75","0.3","4.42","3.76","0.28","70.62","0","cron"
"3487","2014-01-14 07:48:03","4.5","3.77","0.3","4.5","3.77","0.3","70.87","0","cron"
"3488","2014-01-14 07:50:02","4.65","3.91","0.3","4.67","3.92","0.28","71.06","0","cron"
"3489","2014-01-14 07:52:02","7.02","6.24","0.53","6.97","6.2","0.54","71.12","0","cron"
